rentcafe_property_code,voyager_property_code,voyager_property_id,property_name,property_address,rentcafe_property_id
p1656546,ATL01090,4621,887 Tara Bend,"887 Tara Bend, Hampton, GA, 30228",1688403
p1656547,ATL01091,4622,1738 Wynfield Ln,"1738 Wynfield Ln, Auburn, GA, 30011",1688404
p1656548,ATL01092,4623,215 Indian Springs Dr,"215 Indian Springs Dr, Locust Grove, GA, 30248",1688405
p1656549,ATL01093,4624,775 Peeksville Road,"775 Peeksville Road, Locust Grove, GA, 30248",1688406
p1656550,ATL01094,4625,201 Brooke Drive,"201 Brooke Drive, Dallas, GA, 30157",1688407
p1656551,ATL01095,4626,329 Mill Glen Court,"329 Mill Glen Court, McDonough, GA, 30252",1688408
p1656552,ATL01096,4627,2089 Winsburg Drive,"2089 Winsburg Drive, Kennesaw, GA, 30144",1688409
p1656553,ATL01097,4628,883 Timbervale Lane,"883 Timbervale Lane, Lithonia, GA, 30058",1688410
p1656554,ATL01098,4629,1688 Jefferson Lane,"1688 Jefferson Lane, Douglasville, GA, 30134",1688411
p1656555,ATL01099,4630,2681 Meadow Ridge Court,"2681 Meadow Ridge Court, Marietta, GA, 30066",1688412
p1656556,ATL01100,4631,6933 Cave Springs Road,"6933 Cave Springs Road, Douglasville, GA, 30134",1688413
p1656557,ATL01101,4632,306 Pinestream Cir,"306 Pinestream Cir, McDonough, GA, 30253",1688414
p1656558,ATL01102,4633,69 Butler Park Place,"69 Butler Park Place, Dallas, GA, 30157",1688415
p1656559,ATL01103,4634,166 Hunters Chase,"166 Hunters Chase, McDonough, GA, 30253",1688416
p1656560,ATL01104,4635,106 Whitney Lane,"106 Whitney Lane, Villa Rica, GA, 30180",1688417
p1656561,ATL01105,4636,100 Crawford Circle,"100 Crawford Circle, Newnan, GA, 30265",1688418
p1656562,ATL01106,4637,8080 Chapman Terrace,"8080 Chapman Terrace, McDonough, GA, 30252",1688419
p1656563,ATL01107,4638,430 Bridgeport Place,"430 Bridgeport Place, Monroe, GA, 30655",1688420
p1656564,ATL01108,4639,1300 Avery Dr,"1300 Avery Dr, Jonesboro, GA, 30238",1688421
p1656565,ATL01109,4640,2258 Nicole Dr,"2258 Nicole Dr, Hampton, GA, 30228",1688422
p1656566,ATL01110,4641,395 Cornwallis Way,"395 Cornwallis Way, Fayetteville, GA, 30214",1688423
p1656567,ATL01111,4642,273 Topaz Drive,"273 Topaz Drive, Dallas, GA, 30132",1688424
p1656568,ATL01112,4643,1129 Brandenberry Lane,"1129 Brandenberry Lane, Auburn, GA, 30011",1688425
p1656569,ATL01113,4644,1612 Coal Shovel Trail Northeast,"1612 Coal Shovel Trail Northeast, Conyers, GA, 30013",1688426
p1656570,ATL01114,4645,208 Roberts Trail,"208 Roberts Trail, Locust Grove, GA, 30248",1688427
p1656571,ATL01115,4646,11010 Station Drive,"11010 Station Drive, Hampton, GA, 30228",1688428
p1656572,ATL01116,4647,42 Cedars Glen Cir,"42 Cedars Glen Cir, Villa Rica, GA, 30180",1688429
p1656573,ATL01117,4648,148 Helen Dr,"148 Helen Dr, Monroe, GA, 30656",1688430
p1656574,ATL01118,4649,337 Fairview Dr,"337 Fairview Dr, Dallas, GA, 30157",1688431
p1656575,ATL01119,4650,121 Walkers Pond Drive,"121 Walkers Pond Drive, Villa Rica, GA, 30180",1688432
p1656576,ATL01120,4651,846 Valtek Court,"846 Valtek Court, Suwanee, GA, 30024",1688433
p1656577,ATL01121,4652,257 Baldwin Ct,"257 Baldwin Ct, Newnan, GA, 30263",1688434
p1656578,ATL01122,4653,5493 E Emerald Ct,"5493 E Emerald Ct, Acworth, GA, 30102",1688435
p1656579,ATL01123,4654,1641 Carrie Farm Lane NW,"1641 Carrie Farm Lane NW, Kennesaw, GA, 30144",1688436
p1656580,ATL01124,4655,4269 Tillage Path,"4269 Tillage Path, Douglasville, GA, 30135",1688437
p1656581,ATL01125,4656,800 Summit Park Trail,"800 Summit Park Trail, McDonough, GA, 30253",1688438
p1656582,ATL01126,4657,95 Stone Wood Lane,"95 Stone Wood Lane, Lawrenceville, GA, 30046",1688439
p1656583,ATL01127,4658,3391 Pennington Dr,"3391 Pennington Dr, Lithonia, GA, 30058",1688440
p1656584,ATL01128,4659,522 Marsh Lake Rd SE,"522 Marsh Lake Rd SE, Lawrenceville, GA, 30045",1688441
p1656585,ATL01129,4660,540 Wyntuck Dr,"540 Wyntuck Dr, McDonough, GA, 30253",1688442
p1656586,ATL01130,4661,818 Evergreen Dr,"818 Evergreen Dr, Monroe, GA, 30655",1688443
p1656587,ATL01131,4662,780 Ashley Ln,"780 Ashley Ln, Stone Mountain, GA, 30087",1688444
p1656588,ATL01132,4663,317 Garretts Dr,"317 Garretts Dr, Douglasville, GA, 30134",1688445
p1656589,ATL01133,4664,4045 Raspberry Way,"4045 Raspberry Way, Austell, GA, 30106",1688446
p1656590,ATL01134,4665,12 Sherwood Forest Dr,"12 Sherwood Forest Dr, Douglasville, GA, 30134",1688447
p1656591,ATL01135,4666,70 Hedgerose Dr,"70 Hedgerose Dr, Newnan, GA, 30265",1688448
p1656592,ATL01136,4667,319 Bascomb Crest,"319 Bascomb Crest, Acworth, GA, 30102",1688449
p1656593,ATL01137,4668,321 Bascomb Crest,"321 Bascomb Crest, Acworth, GA, 30102",1688450
p1656594,ATL01138,4669,323 Bascomb Crest,"323 Bascomb Crest, Acworth, GA, 30102",1688451
p1656595,ATL01139,4670,327 Bascomb Crest,"327 Bascomb Crest, Acworth, GA, 30102",1688452
p1656596,ATL01140,4671,329 Bascomb Crest,"329 Bascomb Crest, Acworth, GA, 30102",1688453
p1656597,ATL01141,4672,331 Bascomb Crest,"331 Bascomb Crest, Acworth, GA, 30102",1688454
p1656598,ATL01142,4673,325 Bascomb Crest,"325 Bascomb Crest, Acworth, GA, 30102",1688455
p1656599,ATL01143,4674,333 Bascomb Crest,"333 Bascomb Crest, Acworth, GA, 30102",1688456
p1656600,ATL01144,4675,48 Gina Court,"48 Gina Court, Hiram, GA, 30141",1688457
p1656601,ATL01145,4676,5409 Sweetsprings Dr SW,"5409 Sweetsprings Dr SW, Powder Springs, GA, 30127",1688458
p1656602,ATL01146,4677,210 Jenna Lane,"210 Jenna Lane, Dallas, GA, 30157",1688459
p1656603,ATL01147,4678,506 Allison Street,"506 Allison Street, Stockbridge, GA, 30281",1688460
p1656604,ATL01148,4679,202 Davis Mill Drive,"202 Davis Mill Drive, Dallas, GA, 30157",1688461
p1656605,ATL01149,4680,255 Beranda Circle,"255 Beranda Circle, Douglasville, GA, 30134",1688462
p1656606,ATL01150,4681,866 Valtek Court,"866 Valtek Court, Suwanee, GA, 30024",1688463
p1656607,ATL01151,4682,277 Mulberry Drive,"277 Mulberry Drive, Dallas, GA, 30157",1688464
p1656608,ATL01152,4683,403 Chippewa Drive Southeast,"403 Chippewa Drive Southeast, Acworth, GA, 30102",1688465
p1656609,ATL01153,4684,87 Tanner Drive,"87 Tanner Drive, Dallas, GA, 30157",1688466
p1656610,ATL01154,4685,1449 Elliotts Lane,"1449 Elliotts Lane, Auburn, GA, 30011",1688467
p1656611,ATL01155,4686,301 Bascomb Crest,"301 Bascomb Crest, Acworth, GA, 30102",1688468
p1656612,ATL01156,4687,303 Bascomb Crest,"303 Bascomb Crest, Acworth, GA, 30102",1688469
p1656613,ATL01157,4688,305 Bascomb Crest,"305 Bascomb Crest, Acworth, GA, 30102",1688470
p1656614,ATL01158,4689,307 Bascomb Crest,"307 Bascomb Crest, Acworth, GA, 30102",1688471
p1656615,ATL01159,4690,309 Bascomb Crest,"309 Bascomb Crest, Acworth, GA, 30102",1688472
p1656616,ATL01160,4691,311 Bascomb Crest,"311 Bascomb Crest, Acworth, GA, 30102",1688473
p1656617,ATL01161,4692,313 Bascomb Crest,"313 Bascomb Crest, Acworth, GA, 30102",1688474
p1656618,ATL01162,4693,315 Bascomb Crest,"315 Bascomb Crest, Acworth, GA, 30102",1688475
p1656619,ATL01163,4694,417 Silver Spring Street,"417 Silver Spring Street, Dallas, GA, 30157",1688476
p1656620,ATL01164,4695,39 Cherry Tree Bend,"39 Cherry Tree Bend, Newnan, GA, 30265",1688477
p1656621,ATL01165,4696,876 Valtek Court,"876 Valtek Court, Suwanee, GA, 30024",1688478
p1656622,ATL01166,4697,856 Valtek Court,"856 Valtek Court, Suwanee, GA, 30024",1688479
p1656623,ATL01167,4698,106 Carl Barrett Dr,"106 Carl Barrett Dr, Canton, GA, 30115",1688480
p1656624,ATL01168,4699,121 Windflower Wy,"121 Windflower Wy, Acworth, GA, 30102",1688481
p1656625,ATL01169,4700,119 Windflower Way,"119 Windflower Way, Acworth, GA, 30102",1688482
p1656626,ATL01170,4701,117 Windflower Way,"117 Windflower Way, Acworth, GA, 30102",1688483
p1656627,ATL01171,4702,115 Windflower Way,"115 Windflower Way, Acworth, GA, 30102",1688484
p1656628,ATL01172,4703,113 Windflower Way,"113 Windflower Way, Acworth, GA, 30102",1688485
p1656629,ATL01173,4704,111 Windflower Way,"111 Windflower Way, Acworth, GA, 30102",1688486
p1656630,ATL01174,4705,109 Windflower Way,"109 Windflower Way, Acworth, GA, 30102",1688487
p1656631,ATL01175,4706,107 Windflower Way,"107 Windflower Way, Acworth, GA, 30102",1688488
p1656632,ATL01176,4707,384 Amsterdam Way,"384 Amsterdam Way, Hampton, GA, 30228",1688489
p1656633,ATL01177,4708,339 Bascomb Crest,"339 Bascomb Crest, Acworth, GA, 30102",1688490
p1656634,ATL01178,4709,341 Bascomb Crest,"341 Bascomb Crest, Acworth, GA, 30102",1688491
p1656635,ATL01179,4710,343 Bascomb Crest,"343 Bascomb Crest, Acworth, GA, 30102",1688492
p1656636,ATL01180,4711,345 Bascomb Crest,"345 Bascomb Crest, Acworth, GA, 30102",1688493
p1656637,ATL01181,4712,347 Bascomb Crest,"347 Bascomb Crest, Acworth, GA, 30102",1688494
p1656638,ATL01182,4713,124 Windflower Way,"124 Windflower Way, Acworth, GA, 30102",1688495
p1656639,ATL01183,4714,126 Windflower Way,"126 Windflower Way, Acworth, GA, 30102",1688496
p1656640,ATL01184,4715,128 Windflower Way,"128 Windflower Way, Acworth, GA, 30102",1688497
p1656641,ATL01185,4716,130 Windflower Way,"130 Windflower Way, Acworth, GA, 30102",1688498
p1656642,ATL01186,4717,132 Windflower Way,"132 Windflower Way, Acworth, GA, 30102",1688499
p1656643,ATL01187,4718,134 Windflower Way,"134 Windflower Way, Acworth, GA, 30102",1688500
p1656644,ATL01188,4719,136 Windflower Way,"136 Windflower Way, Acworth, GA, 30102",1688501
p1656645,ATL01189,4720,138 Windflower Way,"138 Windflower Way, Acworth, GA, 30102",1688502
p1656646,ATL01190,4721,106 Windflower Way,"106 Windflower Way, Acworth, GA, 30102",1688503
p1656647,ATL01191,4722,108 Windflower Way,"108 Windflower Way, Acworth, GA, 30102",1688504
p1656648,ATL01192,4723,110 Windflower Way,"110 Windflower Way, Acworth, GA, 30102",1688505
p1656649,ATL01193,4724,112 Windflower Way,"112 Windflower Way, Acworth, GA, 30102",1688506
p1656650,ATL01194,4725,114 Windflower Way,"114 Windflower Way, Acworth, GA, 30102",1688507
p1656651,ATL01195,4726,116 Windflower Way,"116 Windflower Way, Acworth, GA, 30102",1688508
p1656652,ATL01196,4727,485 Plainfield Street,"485 Plainfield Street, Fayetteville, GA, 30215",1688509
p1656653,ATL01197,4728,118 Windflower Way,"118 Windflower Way, Acworth, GA, 30102",1688510
p1656654,ATL01198,4729,120 Windflower Way,"120 Windflower Way, Acworth, GA, 30102",1688511
p1656655,ATL01199,4730,155 Windflower Way,"155 Windflower Way, Acworth, GA, 30102",1688512
p1656656,ATL01200,4731,153 Windflower Way,"153 Windflower Way, Acworth, GA, 30102",1688513
p1656657,ATL01201,4732,151 Windflower Way,"151 Windflower Way, Acworth, GA, 30102",1688514
p1656658,ATL01202,4733,149 Windflower Way,"149 Windflower Way, Acworth, GA, 30102",1688515
p1656659,ATL01203,4734,147 Windflower Way,"147 Windflower Way, Acworth, GA, 30102",1688516
p1656660,ATL01204,4735,145 Windflower Way,"145 Windflower Way, Acworth, GA, 30102",1688517
p1656661,ATL01205,4736,339 Peachtree,"339 Peachtree, Hampton, GA, 30228",1688518
p1656662,ATL01206,4737,4045 Waters End Ln,"4045 Waters End Ln, Snellville, GA, 30039",1688519
p1656663,ATL01207,4738,126 Worthing Ln,"126 Worthing Ln, Fairburn, GA, 30213",1688520
p1656664,ATL01208,4739,103 Mary Lynn Ln,"103 Mary Lynn Ln, Newnan, GA, 30265",1688521
p1656665,ATL01209,4740,2732 Brandon Lake Dr,"2732 Brandon Lake Dr, Snellville, GA, 30039",1688522
p1656666,ATL01210,4741,398 Panhandle Pl,"398 Panhandle Pl, Hampton, GA, 30228",1688523
p1656667,ATL01211,4742,212 Depot Ln,"212 Depot Ln, Dallas, GA, 30157",1688524
p1656668,ATL01212,4743,375 Rippling Brook Trace,"375 Rippling Brook Trace, Palmetto, GA, 30268",1688525
p1656669,ATL01213,6996,215 Toulouse St,"215 Toulouse St, Dallas, GA, 30157",1688526
p1656670,ATL01214,6997,135 Ebenezer Dr,"135 Ebenezer Dr, Newnan, GA, 30265",1688527
p1656671,ATL01215,6998,3981 Ivy Trace Ln,"3981 Ivy Trace Ln, Ellenwood, GA, 30294",1688528
p1656672,ATL01216,6999,160 Parkmont Way,"160 Parkmont Way, Dallas, GA, 30132",1688529
p1656673,ATL01217,7000,3751 Bondurant Dr,"3751 Bondurant Dr, Douglasville, GA, 30135",1688530
p1656674,ATL01218,7001,244 Dene Dr,"244 Dene Dr, Douglasville, GA, 30134",1688531
p1656675,ATL01219,7002,133 Prescott Ct,"133 Prescott Ct, Newnan, GA, 30265",1688532
p1656676,ATL01220,7003,160 Paxton Pl,"160 Paxton Pl, Newnan, GA, 30263",1688533
p1656677,ATL01221,7004,2635 Lake Commons Ct,"2635 Lake Commons Ct, Snellville, GA, 30078",1688534
p1656678,ATL01222,7005,1602 Towne Cv,"1602 Towne Cv, Woodstock, GA, 30189",1688535
p1656679,ATL01223,7006,6171 Nathaniel Lane,"6171 Nathaniel Lane, Fairburn, GA, 30213",1688536
p1656680,ATL01224,7007,6188 Nathaniel Lane,"6188 Nathaniel Lane, Fairburn, GA, 30213",1688537
p1656681,ATL01225,7008,6203 Nathaniel Lane,"6203 Nathaniel Lane, Fairburn, GA, 30213",1688538
p1656682,ATL01226,7009,971 Minden Way,"971 Minden Way, Fairburn, GA, 30213",1688539
p1656683,ATL01227,7010,6124 Nathaniel Lane,"6124 Nathaniel Lane, Fairburn, GA, 30213",1688540
p1656684,ATL01228,7011,2375 Broad River Pl,"2375 Broad River Pl, Ellenwood, GA, 30294",1688541
p1656685,ATL01229,7362,536 Brentwood Blvd,"536 Brentwood Blvd, Palmetto, GA, 30268",1688542
p1656686,ATL01230,7363,147 Blue Heron Dr,"147 Blue Heron Dr, Jonesboro, GA, 30238",1688543
p1656687,ATL01231,7364,1250 Augusta Woods Dr,"1250 Augusta Woods Dr, Douglasville, GA, 30134",1688544
p1656688,ATL01232,7365,147 Wesley Mill Dr,"147 Wesley Mill Dr, Villa Rica, GA, 30180",1688545
p1656689,ATL01233,7366,4168 Alicia Ct,"4168 Alicia Ct, Ellenwood, GA, 30294",1688546
p1656690,ATL01234,7367,11911 Quail Rd,"11911 Quail Rd, Hampton, GA, 30228",1688547
p1666372,ATL01235,7382,229 Brookside Drive,"229 Brookside Drive, Dallas, GA, 30132",1698262
p1743726,ATL01235,7382,229 Brookside Drive TEST,"229 Brookside Drive, Dallas, GA, 30132",1775861
p1666373,ATL01236,7383,1682 Berry Dr,"1682 Berry Dr, Jonesboro, GA, 30236",1698263
p1666374,ATL01237,7384,8765 Parliament Pl,"8765 Parliament Pl, Jonesboro, GA, 30238",1698264
p1666375,ATL01238,7385,5649 Longbow Dr,"5649 Longbow Dr, Stone Mountain, GA, 30087",1698265
p1666376,ATL01239,7386,428 Panhandle Pl,"428 Panhandle Pl, Hampton, GA, 30228",1698266
p1666377,ATL01240,7387,2334 Brookgate Way,"2334 Brookgate Way, Ellenwood, GA, 30294",1698267
p1666378,ATL01241,7388,3522 Topaz Ter,"3522 Topaz Ter, Rex, GA, 30273",1698268
p1666379,ATL01242,7389,6401 Kennonbriar Ct,"6401 Kennonbriar Ct, Lithonia, GA, 30058",1698269
p1666380,ATL01243,7390,3809 Mathis Pl,"3809 Mathis Pl, McDonough, GA, 30253",1698270
p1666381,ATL01244,7391,2818 Appaloosa Run,"2818 Appaloosa Run, Ellenwood, GA, 30294",1698271
p1666382,ATL01245,7392,3208 Glenloch Pl,"3208 Glenloch Pl, Lawrenceville, GA, 30044",1698272
p1666383,ATL01246,7393,1011 Shadow Glen Dr,"1011 Shadow Glen Dr, Fairburn, GA, 30213",1698273
p1666384,ATL01247,7394,782 Gelderland Dr,"782 Gelderland Dr, Hampton, GA, 30228",1698274
p1666385,ATL01248,7395,853 Delft Way,"853 Delft Way, Hampton, GA, 30228",1698275
p1666386,ATL01249,7396,660 Friesland Dr,"660 Friesland Dr, Hampton, GA, 30228",1698276
p1666387,ATL01250,7397,812 Delft Way,"812 Delft Way, Hampton, GA, 30228",1698277
p1666388,ATL01251,7398,1109 Holland Dr,"1109 Holland Dr, Hampton, GA, 30228",1698278
p1666389,ATL01252,7399,680 Friesland Dr,"680 Friesland Dr, Hampton, GA, 30228",1698279
p1666390,ATL01253,7400,1108 Holland Dr,"1108 Holland Dr, Hampton, GA, 30228",1698280
p1666391,ATL01254,7401,827 Gelderland Dr,"827 Gelderland Dr, Hampton, GA, 30228",1698281
p1666392,ATL01255,7402,6788 Chestwood Lane,"6788 Chestwood Lane, Austell, GA, 30168",1698282
p1666393,ATL01256,7403,544 Brookfield Way,"544 Brookfield Way, Jonesboro, GA, 30238",1698283
p1666394,ATL01257,7404,2682 Calvary Dr,"2682 Calvary Dr, Hampton, GA, 30228",1698284
p1666395,ATL01258,7405,3162 Palm Tree Dr,"3162 Palm Tree Dr, Stonecrest, GA, 30038",1698285
p1666396,ATL01259,7406,10587 Starling Trl,"10587 Starling Trl, Hampton, GA, 30228",1698286
p1666397,ATL01260,7407,3332 Lowland Dr,"3332 Lowland Dr, Douglasville, GA, 30135",1698287
p1666398,ATL01261,7408,1511 Mine Run,"1511 Mine Run, Hampton, GA, 30228",1698288
p1666399,ATL01262,7409,1912 Simmons Ln,"1912 Simmons Ln, Hampton, GA, 30228",1698289
p1666400,ATL01263,7410,6429 Kings Way,"6429 Kings Way, Riverdale, GA, 30296",1698290
p1666401,ATL01264,7411,4225 Sterling Pointe Dr,"4225 Sterling Pointe Dr, Douglasville, GA, 30135",1698291
p1666402,ATL01265,7412,2025 Newton Estates Dr,"2025 Newton Estates Dr, Ellenwood, GA, 30294",1698292
p1666403,ATL01266,7413,1293 Autumn Hill Ln,"1293 Autumn Hill Ln, Stone Mountain, GA, 30083",1698293
p1666404,ATL01267,7414,6858 Fielder Ct,"6858 Fielder Ct, Rex, GA, 30273",1698294
p1666405,ATL01268,7415,7668 Overlook Bnd,"7668 Overlook Bnd, Fairburn, GA, 30213",1698295
p1673137,ATL01269,7463,230 Emporia Loop,"230 Emporia Loop, Mcdonough, GA, 30253",1705039
p1673138,ATL01270,7464,7319 Monastery Rd,"7319 Monastery Rd, Fairburn, GA, 30213",1705040
p1673139,ATL01271,7465,397 Lossie Ln,"397 Lossie Ln, Mcdonough, GA, 30253",1705041
p1673147,ATL01272,7473,60 Hibiscus Ct,"60 Hibiscus Ct, Dallas, GA, 30132",1705049
p1673148,ATL01273,7474,780 Cedar Loop,"780 Cedar Loop, Fairburn, GA, 30213",1705050
p1673152,ATL01274,7478,1467 Muirfield Drive,"1467 Muirfield Drive, Stone Mountain, GA, 30088",1705054
p1673153,ATL01275,7479,6824 Summit View Dr,"6824 Summit View Dr, Flowery Branch, GA, 30542",1705055
p1673154,ATL01276,7480,2998 Cleburne Ter,"2998 Cleburne Ter, Hampton, GA, 30228",1705056
p1680645,ATL01277,7502,10473 Starling Trl,"10473 Starling Trl, Hampton, GA, 30228",1712565
p1673159,ATL01278,7507,3345 Glen Hollow Dr,"3345 Glen Hollow Dr, Rex, GA, 30273",1705061
p1673160,ATL01279,7508,5661 Dillwood Crescent Ct,"5661 Dillwood Crescent Ct, Lithonia, GA, 30058",1705062
p1673161,ATL01280,7509,3691 Bay Cove Ct,"3691 Bay Cove Ct, Loganville, GA, 30052",1705063
p1673162,ATL01281,7510,4048 Stonington Trce,"4048 Stonington Trce, Ellenwood, GA, 30294",1705064
p1673163,ATL01282,7511,70 Roundup Ct,"70 Roundup Ct, Ellenwood, GA, 30294",1705065
p1673164,ATL01283,7512,7316 Tiderace Ct,"7316 Tiderace Ct, Chattahoochee Hills, GA, 30268",1705066
p1673165,ATL01284,7513,1041 Quail Hunt Dr,"1041 Quail Hunt Dr, Riverdale, GA, 30296",1705067
p1673166,ATL01285,7514,710 Mayfern Way,"710 Mayfern Way, Fairburn, GA, 30213",1705068
p1673167,ATL01286,7515,354 Haverhill Ln,"354 Haverhill Ln, Jonesboro, GA, 30236",1705069
p1673168,ATL01287,7516,10994 Wheeler Trce,"10994 Wheeler Trce, Hampton, GA, 30228",1705070
p1673169,ATL01288,7517,11893 Brightside Pkwy,"11893 Brightside Pkwy, Hampton, GA, 30228",1705071
p1673170,ATL01289,7518,196 Leland Ln,"196 Leland Ln, Mcdonough, GA, 30253",1705072
p1680643,ATL01290,7605,155 Woodbridge Dr,"155 Woodbridge Dr, Dallas, GA, 30157",1712563
p1683187,ATL01291,7613,1066 Basswood Ct,"1066 Basswood Ct, Riverdale, GA, 30296",1715108
p1683185,ATL01293,7617,3945 Ivy Trace Ln,"3945 Ivy Trace Ln, Ellenwood, GA, 30294",1715106
p1696916,ATL01296,7620,648 Friesland Dr,"648 Friesland Dr, Hampton, GA, 30228",1728842
p1696909,ATL01297,7621,672 Friesland Dr,"672 Friesland Dr, Hampton, GA, 30228",1728835
p1696913,ATL01298,7622,628 Friesland Dr,"628 Friesland Dr, Hampton, GA, 30228",1728839
p1696917,ATL01299,7623,645 Friesland Dr,"645 Friesland Dr, Hampton, GA, 30228",1728843
p1696914,ATL01300,7624,632 Friesland Dr,"632 Friesland Dr, Hampton, GA, 30228",1728840
p1696915,ATL01301,7625,636 Friesland Dr,"636 Friesland Dr, Hampton, GA, 30228",1728841
p1683184,ATL01302,7626,621 Ragan Ct,"621 Regan Ct, Social Circle, GA, 30025",1715105
p1687736,ATL01303,7630,11715 Brightside Pkwy,"11715 Brightside Pkwy, Hampton, GA, 30228",1719660
p1687737,ATL01307,7641,447 Fredrick Dr,"447 Fredrick Dr, McDonough, GA, 30253",1719661
p1696912,ATL01308,7644,663 Friesland Dr,"663 Friesland Dr, Hampton, GA, 30228",1728838
p1696908,ATL01309,7645,772 Gelderland Dr,"772 Gelderland Dr, Hampton, GA, 30228",1728834
p1696907,ATL01310,7646,831 Gelderland Dr,"831 Gelderland Dr, Hampton, GA, 30228",1728833
p1696910,ATL01311,7647,852 Delft Way,"852 Delft Way, Hampton, GA, 30228",1728836
p1693079,ATL01312,7648,792 Gelderland Dr,"792 Gelderland Dr, Hampton, GA, 30228",1725004
p1696911,ATL01313,7649,838 Delft Way,"838 Delft Way, Hampton, GA, 30228",1728837
p1688305,ATL01314,7650,259 Rocky Branch Dr,"259 Rocky Branch Dr, McDonough, GA, 30252",1720229
p1688301,ATL01317,7662,230 Limestone Cir,"230 Limestone Cir, Conyers, GA, 30013",1720225
p1705937,ATL01318,7668,254 Forrest Dr,"254 Forrest Dr, Palmetto, GA, 30268",1737886
p1689771,ATL01319,7669,204 Lossie Ln,"204 Lossie Ln, McDonough, GA, 30253",1721695
p1702985,ATL01321,7676,1300 Cypress Trace,"1300 Cypress Trace, Lithonia, GA, 30058",1734919
p1689772,ATL01322,7678,2602 Micah Dr,"2602 Micah Dr, Ellenwood, GA, 30294",1721696
p1696944,ATL01326,7686,2640 Cornwall Dr,"2640 Cornwall Dr, Mcdonough, GA, 30253",1728870
p1705955,ATL01327,7687,7600 Shannon Oak Dr,"7600 Shannon Oak Dr, Riverdale, GA, 30296",1737904
p1705938,ATL01328,7689,6447 Phillips Creek Dr,"6447 Phillips Creek Dr, Lithonia, GA, 30058",1737887
p1699771,ATL01329,7691,165 White Oak Way,"165 White Oak Way, Fayetteville, GA, 30214",1731698
p1705939,ATL01330,7692,1426 Spring Hill Run,"1426 Spring Hill Run, Lithonia, GA, 30058",1737888
p1702983,ATL01333,7696,278 Village Dr,"278 Village Dr, Mcdonough, GA, 30253",1734917
p1699773,ATL01335,7750,11371 Kilpatrick Ln,"11371 Kilpatrick Ln, Hampton, GA, 30228",1731700
p1719332,ATL01336,7751,39 Wesley Chapel Ln,"39 Wesley Chapel Ln, Villa Rica, GA, 30180",1751379
p1703206,ATL01358,7786,210 Beam Dr,"210 Beam Dr, Conyers, GA, 30013",1735141
p1703204,ATL01359,7787,206 Beam Dr,"206 Beam Dr, Conyers, GA, 30013",1735139
